category,run,BCM2_I,BCM2_Q_mC,hms_elclean_counts,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,yield,yield_err,rootfile,status
signal,25262,51.777,104.74,14547206,138888.734,36.41474096,54.6468,0.304783,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25262_-1.root",OK
signal,25263,54.143,108.81,15115610,138917.4708,35.73090603,54.4454,0.299262,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25263_-1.root",OK
signal,25264,52.912,90.95,12652970,139120.066,39.1105151,54.7908,0.327856,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25264_-1.root",OK
signal,25265,28.233,54.33,7672351,141217.5778,50.98289896,56.7668,0.415091,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25265_-1.root",OK
signal,25266,27.887,53.852,7594184,141019.535,51.17274579,56.0104,0.414587,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25266_-1.root",OK
# FIT_MODEL,pol0
# FIT_c,139525.504546
# FIT_cerr,18.3873455399
# FIT_chi2,2656.73302737
# FIT_ndf,4
# FIT_chi2ndf,664.183256843
# FIT_prob,0
